
Generated at: 2021/01/21 14:11:58
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - 
Micro RNA       - hsa-miR-221-3p
hsa-miR-155-5p
hsa-miR-222-3p
hsa-miR-422a
hsa-miR-150-5p
hsa-miR-378
hsa-miR-182-5p
hsa-miR-21-5p
Minimum Score   - Very High


MicroRNAs input verification: (1)
Provided Gene Symbol,Suggestion,Updated Symbol at Database
hsa-miR-378,not in database for selected minimum score or unknow microRNA,

Note: Suggested mircoRNAs may NOT be found in database.


Results (8256) 
Gene Symbol,Uniprot,Pseudogene,MicroRNA,Integrated Score,Number of Sources,Score Class,Sources
ATP2B1,P20020,,hsa-miR-155-5p,0.839427440209589,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RNAhybrid
CTCF,P49711,,hsa-miR-222-3p,0.839390011751245,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|RNAhybrid|TargetScan
ZFAND5,O76080,,hsa-miR-182-5p,0.839212909976349,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|MultiMiTar|PicTar|RepTar|RNAhybrid|TargetScan
DOK4,Q8TEW6,,hsa-miR-182-5p,0.838952208244855,19,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
PBX2,P40425,,hsa-miR-182-5p,0.838869922857927,18,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetScan
PCDHAC1,Q9H158,,hsa-miR-221-3p,0.838785746796846,15,Very High,BCmicrO|Cupid|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PicTar|RNAhybrid|TargetScan
PCDHA4,Q9UN74,,hsa-miR-221-3p,0.838683688738406,17,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetScan
NPTX1,Q15818,,hsa-miR-182-5p,0.8384689418617,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetRank|TargetScan
TOX,O94900,,hsa-miR-182-5p,0.838382182438252,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|MultiMiTar|PicTar|TargetScan
GNAI3,P08754,,hsa-miR-221-3p,0.838007660706351,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|PicTar|RNA22|TargetScan
ANXA11,P50995,,hsa-miR-182-5p,0.83793526992365,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetScan
EIF3A,Q14152,,hsa-miR-182-5p,0.837878755165568,20,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PITA|RepTar|RNAhybrid|TargetScan
FOXN2,P32314,,hsa-miR-182-5p,0.837844587068663,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|PITA|RepTar|TargetRank|TargetScan
PCDHA3,Q9Y5H8,,hsa-miR-221-3p,0.837613284031894,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PicTar|RNAhybrid|TargetScan
SLC39A1,Q9NY26,,hsa-miR-182-5p,0.837524369514071,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNA22|RNAhybrid|TargetRank|TargetScan
FZD3,Q9NPG1,,hsa-miR-182-5p,0.837492126840616,20,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|TargetScan
RASA1,P20936,,hsa-miR-21-5p,0.837414198172618,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|MirMAP|MultiMiTar|PicTar|RNAhybrid|TargetScan
LGI1,O95970,,hsa-miR-182-5p,0.837175100580703,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|MultiMiTar|PicTar|RNAhybrid|TargetScan
PCDHA2,Q9Y5H9,,hsa-miR-222-3p,0.837039253351918,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PicTar|RNAhybrid|TargetScan
PRRG3,Q9BZD7,,hsa-miR-182-5p,0.836931350388147,19,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|MirSNP|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
RBPJ,Q06330,,hsa-miR-21-5p,0.83673274112708,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetScan
DGCR2,P98153,,hsa-miR-182-5p,0.836513547660926,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|GenMir++|MBStar|MAMI|MirAncesTar|miRcode|MirMAP|miRTar2GO|MultiMiTar|PITA|RepTar|TargetScan
TP53INP1,Q96A56,,hsa-miR-155-5p,0.836512585091708,19,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetRank|TargetScan
H3F3A,P84243,,hsa-miR-155-5p,0.836110905258994,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetScan
GAN,Q9H2C0,,hsa-miR-182-5p,0.835912522737813,18,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PicTar|RepTar|TargetRank|TargetScan
PCDHA4,Q9UN74,,hsa-miR-222-3p,0.835813619500511,19,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|PicTar|RNAhybrid|TargetScan
FASLG,P48023,,hsa-miR-21-5p,0.835808834766439,18,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|GenMir++|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNA22|RNAhybrid|TargetRank|TargetScan
WDR47,O94967,,hsa-miR-221-3p,0.835736031228995,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNA22|RNAhybrid|TargetRank|TargetScan
TRPS1,Q9UHF7,,hsa-miR-155-5p,0.835565832409345,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
OXSR1,O95747,,hsa-miR-182-5p,0.83546392930487,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PicTar|RepTar|RNAhybrid|TargetScan
PCDHA6,Q9UN73,,hsa-miR-222-3p,0.835101113785911,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PicTar|RNAhybrid|TargetScan
TMEM115,Q12893,,hsa-miR-182-5p,0.834823922385734,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|RNAhybrid|TargetRank|TargetScan
KCTD2,Q14681,,hsa-miR-182-5p,0.834816770813588,20,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetScan
KCNH5,Q8NCM2,,hsa-miR-182-5p,0.834803684865697,15,Very High,BCmicrO|DIANA|ElMMo3|MAMI|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PicTar|RepTar|RNAhybrid|TargetRank|TargetScan
SUZ12,Q15022,,hsa-miR-21-5p,0.834775851341908,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RNAhybrid|TargetRank|TargetScan
FAM171A1,Q5VUB5,,hsa-miR-182-5p,0.834581310249431,18,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
PAN3,Q58A45,,hsa-miR-182-5p,0.834551391836341,16,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PicTar|RepTar|TargetScan
PCDHA1,Q9Y5I3,,hsa-miR-222-3p,0.83439522048308,17,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PicTar|RNAhybrid|TargetRank|TargetScan
MSL2,Q9HCI7,,hsa-miR-182-5p,0.833730207962451,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetScan
KDM7A,Q6ZMT4,,hsa-miR-21-5p,0.833722444431226,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|TargetRank|TargetScan
PCDHA5,Q9Y5H7,,hsa-miR-221-3p,0.833701670473088,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PicTar|RNAhybrid|TargetScan
RECK,O95980,,hsa-miR-182-5p,0.833588812364841,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank|TargetScan
DHX40,Q8IX18,,hsa-miR-155-5p,0.833499090004538,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetScan
NSMCE4A,Q9NXX6,,hsa-miR-222-3p,0.833430638708208,19,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
FOS,P01100,,hsa-miR-155-5p,0.833274736459143,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
STRN3,Q13033,,hsa-miR-155-5p,0.83326122157423,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetScan
NIPBL,Q6KC79,,hsa-miR-182-5p,0.832975438493682,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|MultiMiTar|PicTar|RepTar|RNAhybrid|TargetScan
PCDHAC1,Q9H158,,hsa-miR-222-3p,0.832879226434768,15,Very High,BCmicrO|Cupid|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PicTar|RNAhybrid|TargetScan
IGSF3,O75054,,hsa-miR-182-5p,0.832847682984512,21,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNA22|TargetRank|TargetScan
VEZF1,Q14119,,hsa-miR-221-3p,0.832481407450427,20,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
PCDHA10,Q9Y5I2,,hsa-miR-221-3p,0.832388458680993,16,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PicTar|RNAhybrid|TargetScan
KIF16B,Q96L93,,hsa-miR-222-3p,0.832149280552927,21,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
CAMK2N1,Q7Z7J9,,hsa-miR-182-5p,0.832093782146843,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetScan
GRAMD2B,Q96HH9,,hsa-miR-21-5p,0.831935700652746,20,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RNAhybrid|TargetRank|TargetScan
SALL1,Q9NSC2,,hsa-miR-155-5p,0.831860178961086,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|MirMAP|Mirza-G|MultiMiTar|RNAhybrid|TargetRank|TargetScan
MAP3K14,Q99558,,hsa-miR-155-5p,0.831483361580807,18,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
SHOC2,Q9UQ13,,hsa-miR-182-5p,0.83120498302309,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetScan
SPI1,P17947,,hsa-miR-155-5p,0.831183678874976,16,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|GenMir++|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|RepTar|RNAhybrid|TargetRank|TargetScan
CPEB3,Q8NE35,,hsa-miR-221-3p,0.831135481214256,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|TargetRank|TargetScan
NF1,P21359,,hsa-miR-182-5p,0.830918572450038,23,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|PITA|RepTar|RNAhybrid|TargetRank|TargetScan
SCN2A,Q99250,,hsa-miR-182-5p,0.830913839495293,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|MultiMiTar|PicTar|RepTar|RNAhybrid|TargetScan
BCL2L12,Q9HB09,,hsa-miR-182-5p,0.830885977219173,20,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|MultiMiTar|PACCMIT|PITA|RepTar|RNAhybrid|TargetRank|TargetScan
CD164,Q04900,,hsa-miR-182-5p,0.830821628311343,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetScan
PTP4A1,Q93096,,hsa-miR-182-5p,0.830774430546758,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PicTar|RepTar|RNAhybrid|TargetScan
MYB,P10242,,hsa-miR-182-5p,0.830736117242213,16,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|PicTar|RepTar|RNAhybrid|TargetScan
BTG2,P78543,,hsa-miR-21-5p,0.830201940709292,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|MirMAP|Mirza-G|MultiMiTar|PicTar|RNAhybrid|TargetRank|TargetScan
SGMS1,Q86VZ5,,hsa-miR-150-5p,0.829854827948911,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetScan
DCUN1D1,Q96GG9,,hsa-miR-222-3p,0.829684252669889,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetScan
PCDH10,Q9P2E7,,hsa-miR-182-5p,0.829248521138571,14,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|PicTar|RepTar|TargetScan
TAF4,O00268,,hsa-miR-182-5p,0.829164489040423,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PicTar|RepTar|RNAhybrid|TargetScan
DCUN1D1,Q96GG9,,hsa-miR-221-3p,0.829015891732189,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetScan
ENSA,O43768,,hsa-miR-150-5p,0.82883972216916,22,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank|TargetScan
SEC62,Q99442,,hsa-miR-221-3p,0.828634852384323,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetScan
SCN3A,Q9NY46,,hsa-miR-182-5p,0.82862550546008,16,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|MirAncesTar|miRcode|MirMAP|MultiMiTar|PicTar|RepTar|RNAhybrid|TargetScan
PLCL2,Q9UPR0,,hsa-miR-221-3p,0.828033200217201,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
TPD52,P55327,,hsa-miR-182-5p,0.827688590232176,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetScan
CELF2,O95319,,hsa-miR-155-5p,0.82768766343672,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank
SNX4,O95219,,hsa-miR-182-5p,0.827624285754718,17,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|MultiMiTar|PACCMIT|RepTar|TargetRank|TargetScan
PCDHA3,Q9Y5H8,,hsa-miR-222-3p,0.827585217878999,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PicTar|RNAhybrid|TargetScan
PPP6C,O00743,,hsa-miR-221-3p,0.82746220712749,18,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|TargetScan
SERTAD2,Q14140,,hsa-miR-155-5p,0.827397201692543,15,Very High,BCmicrO|Cupid|DIANA|ElMMo3|GenMir++|MBStar|MAMI|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetRank|TargetScan
NUFIP2,Q7Z417,,hsa-miR-182-5p,0.827101049853268,18,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MAMI|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|PITA|RepTar|RNAhybrid|TargetRank|TargetScan
CNOT6,Q9ULM6,,hsa-miR-182-5p,0.827096323283833,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|TargetRank|TargetScan
TAGAP,Q8N103,,hsa-miR-21-5p,0.826718607993234,16,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|MultiMiTar|PicTar|RNAhybrid|TargetScan
WDR47,O94967,,hsa-miR-222-3p,0.826499301061887,22,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNA22|RNAhybrid|TargetRank|TargetScan
RP2,O75695,,hsa-miR-21-5p,0.826493487863193,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|TargetRank|TargetScan
FOXO1,Q12778,,hsa-miR-182-5p,0.826492985712401,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|Mirza-G|MultiMiTar|PicTar|RepTar|TargetRank|TargetScan
ADAM22,Q9P0K1,,hsa-miR-222-3p,0.826295070323932,22,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
SH3BP4,Q9P0V3,,hsa-miR-182-5p,0.826149311392447,19,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
NPM1,P06748,,hsa-miR-182-5p,0.826058584096531,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|MirMAP|MirSNP|MirTar|Mirza-G|PicTar|RNAhybrid
EGR2,P11161,,hsa-miR-150-5p,0.825467509779091,19,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank|TargetScan
