
Generated at: 2021/04/02 20:29:09
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - 
Micro RNA       - hsa-miR-200b-3p
hsa-miR-483-3p
hsa-miR-155-5p
hsa-miR-940
hsa-miR-222-3p
hsa-miR-221-3p
hsa-miR-181d-5p
hsa-miR-200a-3p
hsa-miR-193b-3p
hsa-miR-31-5p
hsa-miR-143-3p
hsa-miR-199b-5p
hsa-miR-378
hsa-miR-150-5p
hsa-miR-182-5p
hsa-miR-10a-5p
hsa-miR-21-5p
hsa-miR-146b-5p
hsa-miR-200c-3p
hsa-miR-1234-3p
Minimum Score   - Very High


MicroRNAs input verification: (1)
Provided Gene Symbol,Suggestion,Updated Symbol at Database
hsa-miR-378,not in database for selected minimum score or unknow microRNA,

Note: Suggested mircoRNAs may NOT be found in database.


Results (22625) 
Gene Symbol,Uniprot,Pseudogene,MicroRNA,Integrated Score,Number of Sources,Score Class,Sources
CRIM1,Q9NZV1,,hsa-miR-181d-5p,0.730528079898041,15,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetScan
HOXD1,Q9GZZ0,,hsa-miR-181d-5p,0.730527023699426,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetScan
CDON,Q4KMG0,,hsa-miR-181d-5p,0.730428023328166,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
B3GNT5,Q9BYG0,,hsa-miR-200a-3p,0.730299397140067,18,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
FLRT2,O43155,,hsa-miR-10a-5p,0.730289913063493,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
PURA,Q00577,,hsa-miR-221-3p,0.730175736290609,18,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|PACCMIT|TargetScan
PMAIP1,Q13794,,hsa-miR-200b-3p,0.730109332145837,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
THAP1,Q9NVV9,,hsa-miR-200c-3p,0.730028049958151,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|PACCMIT|RNAhybrid|TargetRank|TargetScan
STOX2,Q9P2F5,,hsa-miR-182-5p,0.73000077229021,16,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|MirMAP|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetScan
TRIM2,Q9C040,,hsa-miR-200c-3p,0.729978503016788,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
GPATCH8,Q9UKJ3,,hsa-miR-200c-3p,0.72991702485275,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirTar|miRTar2GO|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetScan
FRS2,Q8WU20,,hsa-miR-143-3p,0.729754124783139,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetRank|TargetScan
TGIF2,Q9GZN2,,hsa-miR-181d-5p,0.729661177532629,19,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
CALU,O43852,,hsa-miR-150-5p,0.729645580946691,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetScan
RBAK,Q9NYW8,,hsa-miR-155-5p,0.729488667114058,17,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
KLF5,Q13887,,hsa-miR-21-5p,0.729410010718164,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|MultiMiTar|RNAhybrid|TargetScan
PIP5K1B,O14986,,hsa-miR-182-5p,0.729382149447328,18,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|PITA|RepTar|RNAhybrid|TargetScan
RUSC2,Q8N2Y8,,hsa-miR-200c-3p,0.7293256003803,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
ESYT1,Q9BSJ8,,hsa-miR-182-5p,0.72927628952646,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetScan
APC,P25054,,hsa-miR-150-5p,0.729273344096947,19,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetScan
KCNQ5,Q9NR82,,hsa-miR-181d-5p,0.729250627607963,15,Very High,BCmicrO|BiTargeting|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetScan
RAP1B,P61224,,hsa-miR-155-5p,0.729232493676491,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetScan
SH3BP5,O60239,,hsa-miR-182-5p,0.729231474813715,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetScan
TESK2,Q96S53,,hsa-miR-21-5p,0.72913293137895,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank|TargetScan
RNF144A,P50876,,hsa-miR-31-5p,0.729060552114483,17,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|RepTar|TargetRank|TargetScan
ZNRF2,Q8NHG8,,hsa-miR-146b-5p,0.728945747175866,17,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetRank|TargetScan
SYDE2,Q5VT97,,hsa-miR-31-5p,0.728787667000423,15,Very High,BCmicrO|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RNA22|RNAhybrid|TargetScan
KHDRBS3,O75525,,hsa-miR-182-5p,0.728749481219827,17,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid
EIF2AK3,Q9NZJ5,,hsa-miR-143-3p,0.728646223583645,20,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
PAK1,Q13153,,hsa-miR-221-3p,0.728541290079666,19,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
GID8,Q9NWU2,,hsa-miR-143-3p,0.728505835224318,18,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|TargetRank|TargetScan
HIC2,Q96JB3,,hsa-miR-181d-5p,0.728490668932708,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|TargetScan
MTFR1,Q15390,,hsa-miR-200c-3p,0.728464492252423,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
E2F7,Q96AV8,,hsa-miR-181d-5p,0.728452012424443,17,Very High,BCmicrO|BiTargeting|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
ARID4A,P29374,,hsa-miR-155-5p,0.728386101527573,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
IRF2BPL,Q9H1B7,,hsa-miR-193b-3p,0.728375747535053,13,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|RepTar|TargetRank|TargetScan
TENM4,Q6N022,,hsa-miR-182-5p,0.728279706309678,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
REV3L,O60673,,hsa-miR-222-3p,0.728227258435835,15,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetScan
ATXN7,O15265,,hsa-miR-181d-5p,0.728222751528687,15,Very High,BCmicrO|BiTargeting|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RNAhybrid|TargetScan
SUPT20H,Q8NEM7,,hsa-miR-200c-3p,0.728205470152359,15,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank
FUBP1,Q96AE4,,hsa-miR-200b-3p,0.728199486320895,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|PACCMIT|RNAhybrid|TargetScan
MAP3K10,Q02779,,hsa-miR-221-3p,0.728151101001789,18,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|GenMir++|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|PACCMIT|RepTar|RNAhybrid
PDE7A,Q13946,,hsa-miR-150-5p,0.728128692114607,17,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetScan
CYP1B1,Q16678,,hsa-miR-200c-3p,0.728116291882575,18,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RNAhybrid|TargetRank|TargetScan
RBM33,Q96EV2,,hsa-miR-200a-3p,0.727959203053481,17,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
PCDHA7,Q9UN72,,hsa-miR-181d-5p,0.727942147341947,13,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetScan
C3orf67,Q6ZVT6,,hsa-miR-200a-3p,0.727925761534852,15,Very High,BCmicrO|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
NIN,Q8N4C6,,hsa-miR-200c-3p,0.727855285759268,19,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
GPR137C,Q8N3F9,,hsa-miR-181d-5p,0.727853058406466,15,Very High,BCmicrO|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
CEP128,Q6ZU80,,hsa-miR-182-5p,0.72776705563516,18,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetScan
BOLL,Q8N9W6,,hsa-miR-21-5p,0.727734821393424,17,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|MultiMiTar|RNAhybrid|TargetRank|TargetScan
SCYL3,Q8IZE3,,hsa-miR-193b-3p,0.727608355532991,16,Very High,BCmicrO|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNA22|RNAhybrid|TargetScan
VEZT,Q9HBM0,,hsa-miR-31-5p,0.72757459343935,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetRank|TargetScan
KIAA1324L,A8MWY0,,hsa-miR-182-5p,0.727558905399001,17,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetScan
BTBD3,Q9Y2F9,,hsa-miR-199b-5p,0.727490826839171,19,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirCoX|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetScan
SOX1,O00570,,hsa-miR-155-5p,0.727488584226807,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|TargetScan
UBFD1,O14562,,hsa-miR-150-5p,0.72743219358167,19,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
C6orf62,Q9GZU0,,hsa-miR-181d-5p,0.727373884866535,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
ZNF711,Q9Y462,,hsa-miR-200b-3p,0.727355476254378,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank|TargetScan
BAZ2A,Q9UIF9,,hsa-miR-193b-3p,0.727315444061988,17,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|PACCMIT|RepTar|RNAhybrid|TargetScan
TUSC3,Q13454,,hsa-miR-181d-5p,0.72717209747023,18,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetScan
G3BP2,Q9UN86,,hsa-miR-31-5p,0.727045924907365,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid
ZNF608,Q9ULD9,,hsa-miR-10a-5p,0.727025016797772,15,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|RNAhybrid|TargetScan
SLC39A10,Q9ULF5,,hsa-miR-155-5p,0.727021148563592,18,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank
EGLN3,Q9H6Z9,,hsa-miR-31-5p,0.727017405826058,17,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
COL1A1,P02452,,hsa-miR-143-3p,0.727006787977833,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|TargetRank|TargetScan
GHITM,Q9H3K2,,hsa-miR-181d-5p,0.726990585013414,16,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetScan
GLS,O94925,,hsa-miR-181d-5p,0.726962779896103,17,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
MCMBP,Q9BTE3,,hsa-miR-182-5p,0.7269417375762,18,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetScan
AFF3,P51826,,hsa-miR-200b-3p,0.726917241474802,17,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
THBS1,P07996,,hsa-miR-222-3p,0.726895555226291,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|TargetScan
SMAP1,Q8IYB5,,hsa-miR-10a-5p,0.726883401263846,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetScan
ANKFY1,Q9P2R3,,hsa-miR-10a-5p,0.726851465195361,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetScan
XRN1,Q8IZH2,,hsa-miR-10a-5p,0.72682680341522,15,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetScan
TPP2,P29144,,hsa-miR-10a-5p,0.726823772819765,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
NAA40,Q86UY6,,hsa-miR-199b-5p,0.726774356835159,18,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirCoX|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
VASH1,Q7L8A9,,hsa-miR-200b-3p,0.726723115225152,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
KCND1,Q9NSA2,,hsa-miR-143-3p,0.726710986972063,19,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
E2F6,O75461,,hsa-miR-193b-3p,0.726701174661793,18,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
OSR1,Q8TAX0,,hsa-miR-21-5p,0.726691325707387,16,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetScan
PALM2,Q8IXS6,,hsa-miR-200b-3p,0.726526973750987,15,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetScan
C6orf62,Q9GZU0,,hsa-miR-200c-3p,0.726472719380676,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetScan
NR1D2,Q14995,,hsa-miR-181d-5p,0.726436831963909,16,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetScan
SNAI2,O43623,,hsa-miR-182-5p,0.726417005990683,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
GJA3,Q9Y6H8,,hsa-miR-182-5p,0.726363310899501,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|PACCMIT|PITA|TargetRank|TargetScan
TEAD1,P28347,,hsa-miR-200c-3p,0.726344839769537,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
TIAL1,Q01085,,hsa-miR-200b-3p,0.726326488294808,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
BICD2,Q8TD16,,hsa-miR-182-5p,0.726317186482075,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|TargetRank|TargetScan
WWTR1,Q9GZV5,,hsa-miR-200a-3p,0.726307319877561,16,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RNAhybrid|TargetScan
NUFIP2,Q7Z417,,hsa-miR-31-5p,0.726294485163174,17,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetScan
CAMTA1,Q9Y6Y1,,hsa-miR-193b-3p,0.726201910701135,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNA22|RNAhybrid|TargetRank
NPTX1,Q15818,,hsa-miR-200a-3p,0.726150480387414,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|PACCMIT|RepTar|TargetRank|TargetScan
ZNF514,Q96K75,,hsa-miR-181d-5p,0.726149383582805,18,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetScan
RAP1B,P61224,,hsa-miR-221-3p,0.726108237232022,12,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|mirCoX|MirMAP|PicTar|PITA|RNAhybrid
